Ticker,1617.T,1617.T,1618.T,1618.T,1619.T,1619.T,1620.T,1620.T,1621.T,1621.T,1622.T,1622.T,1623.T,1623.T,1624.T,1624.T,1625.T,1625.T,1626.T,1626.T,1627.T,1627.T,1628.T,1628.T,1630.T,1630.T,1631.T,1631.T,1632.T,1632.T,1633.T,1633.T
ReturnType,cc,oc,cc,oc,cc,oc,cc,oc,cc,oc,cc,oc,cc,oc,cc,oc,cc,oc,cc,oc,cc,oc,cc,oc,cc,oc,cc,oc,cc,oc,cc,oc
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-19,0.00246909838900633,0.0024691358024691024,-0.013061096830831898,-0.010638297872340496,0.0013843626229985695,0.007660167130919104,-0.013406914995217067,-0.0023923444976076125,0.004021384227433034,0.008075370121130465,-0.0038313580830856564,-0.005464480874316946,-0.0029277198957130546,0.0017647058823528905,-0.003557037699004284,-0.0017817371937638438,0.001989788505027512,0.0029880478087649376,-0.0008929401151345218,0.0008944543828264262,0.012968306139943264,0.01443001443001446,0.0,0.0,0.009406681259717775,0.006493506493506551,-0.01410944436448014,-0.013239187996469615,-0.004608206922196323,-0.0027700831024931594,0.012129203733944882,0.016238159675236785
2013-04-22,0.01477866387981952,-0.006271104679208883,0.0033085345334913363,-0.009795918367346945,0.050448994914863876,0.02425876010781658,0.01678656790812405,-0.006249999999999978,0.00801073031336319,0.0013262599469496816,0.021428338954510906,-0.005350454788656922,0.03053428170958994,0.001712328767123239,0.03257489539758551,0.006086956521738962,0.022840262169915082,0.0,0.022341288656964053,-0.0008733624454148048,0.004267483869896838,-0.019444444444444375,0.009139354937801825,-0.0015071590052749828,0.023655954632026743,0.016370106761565806,0.013417062309980965,-0.013066202090592394,0.009259081608353537,-0.018018018018018056,-0.0013314692805116435,-0.019607843137254832
2013-04-23,0.0033976610782295857,0.005839416058394109,-0.009068562038408334,-0.010699588477366295,0.009868537479074346,0.011865524060646004,0.008647788077108753,0.007064364207221452,0.005298161649953226,0.001980198019801982,-0.010758340138263156,-0.014469453376205865,-0.0005697710222934971,-0.0005698005698006048,0.0008642245230228163,-0.0017241379310345417,-0.001941930816552473,-0.0009718172983479434,0.008741331139942243,0.012280701754386003,0.008498531010859178,0.017142857142857126,-0.003018764381465533,0.004562737642585635,-0.0035014672102716693,-0.0041987403778867005,-0.006178370474012929,-0.011413520632133523,0.014678896306552502,0.014678899082568808,-0.02933344543420946,-0.024128686327077764
2013-04-24,0.0038703220369247227,-0.0024038461538461453,0.017470931631968556,0.012417218543046227,0.011726340597226104,0.0006443298969072142,0.025720838967358217,0.01621621621621605,0.00988126559118152,0.008552631578947478,0.022294726757935424,0.000532197977647586,0.03135701946495084,0.023190045248868696,0.015112145170803393,0.010313708637730956,0.01459172245397622,0.009680542110358292,0.021663588552565338,0.011149228130360234,-0.009831511880834087,-0.030261348005501953,0.003785002533208237,0.0037850113550341735,0.0035137705626813176,-0.0034891835310537633,0.0035521825424313924,0.0,0.012658233592346857,0.0017889087656528524,0.009615261115251572,0.004098360655737654
2013-04-25,0.02265071410606656,0.0009433962264151496,0.007359082140680151,0.0024410089503661414,0.004507371850832387,0.003215434083601254,0.01063842241971713,0.001506024096385561,0.013698585532871954,0.005825242718446644,0.015425413171948676,0.00632577754348973,0.00939750365624481,0.002195389681668436,0.010208465577602022,0.003379805661174462,0.0028761570226265576,0.00673724735322434,0.0050894301139328135,0.00679694137638065,0.002837002936487698,-0.0028208744710861433,0.004524876371321929,-0.0037397157816005944,0.0021008134771600684,0.0,0.016814337029161797,0.012334801762114544,0.002678430875722615,0.006272401433691677,0.013605689191561465,0.009485094850948395
2013-04-26,0.001413954302101228,-0.004217432052483594,-0.008928642998063174,-0.014527845036319653,-0.0032050341417411143,-0.009554140127388533,-0.011278114312113008,-0.011278195488721776,-0.010939479825904264,-0.014743589743589802,-0.011000354531112921,-0.015127803860198408,-0.008214867901739309,-0.011462882096069826,-0.005473558685774926,-0.009228187919463116,-0.015296302389215866,-0.01904761904761909,-0.013502238529288446,-0.016820857863751093,-0.016973189014207635,-0.015580736543909346,-0.0015014980308127868,-0.006721433905900076,-0.00698791985931102,-0.005598320503848786,-0.006092336473652371,-0.010398613518197597,-0.007123424075463514,-0.010647737355811926,-0.0241610398777653,-0.024161073825503365
2013-04-30,0.007058536285867056,0.015180265654648917,0.021293992468936596,0.009716599190283226,0.0032153394143412672,0.006451612903225712,0.0038020037402350937,0.0015174506828528056,0.0026025453016118583,0.0,-0.0058265076747962,-0.011064278187565724,0.001656546544173132,0.001656543346217676,0.006773730754531693,0.004647232784114719,-0.0077670663948095076,-0.001953124999999889,0.01368704426572509,0.00679694137638065,0.014388429426388516,0.008583690987124637,0.0015037559173616266,0.009855951478392688,0.009851865138226001,0.004901960784313708,0.013134874044285594,-0.0008635578583765513,0.02331820738511614,0.015124555160142439,0.00825286758888577,0.008253094910591452
2013-05-01,-0.001401705865017422,-0.0014018691588785215,0.002405877751267216,0.00401606425702794,0.0012821124707595999,-0.004461440407903194,-0.011363463406157459,0.0,-0.013627639891725551,-0.011703511053316018,-0.013851744866830495,-0.01174586225307006,-0.01267921616026979,-0.018092105263157854,-0.009251376545086454,-0.005907172995780585,-0.008806100938050787,-0.009775171065493748,-0.005063658975456464,-0.0016934801016087464,0.004255462178628822,-0.0014104372355429051,0.0030028997500135546,0.012888551933282866,-0.0034842211787362576,0.0006997900629812648,-0.012964585842211829,-0.011255411255411407,-0.01840494691271022,-0.018404907975460127,0.009549801570640115,0.010928961748633892
2013-05-02,-0.0009359009319138689,-0.006976744186046435,-0.008800132232204771,-0.0008064516129031585,-0.007682429829215298,-0.0057729313662604476,0.0,-0.004576659038901587,0.003289479653992844,0.0032894736842103978,-0.011345276850138197,0.0005467468562057043,-0.012841682822191669,-0.015590200445434244,-0.015704609071073294,-0.010665529010238872,0.0009871485899068944,0.0029673590504450953,-0.005088813499820488,0.002564102564102777,0.00847435534536456,0.0014025245441793288,-0.000748405317653078,0.004514672686230181,-0.0027970559817570573,0.0,0.0008756582696189952,-0.0008741258741258306,-0.00982138267312127,2.220446049250313e-16,0.0,-0.008042895442359255
2013-05-07,0.015924982721220893,-0.0009212344541686956,0.014527912432132473,-0.006324110671936833,0.02967734133348232,0.010126582278481067,0.029118841978651666,0.009015777610819065,0.02622946950596239,0.0,0.04262296889471329,0.014893617021276784,0.03280536306592019,0.009955752212389202,0.04096598196782275,0.018995356690586718,0.032544445158634305,-0.005698005698005715,0.028133025349957208,0.01005025125628145,0.036414986502034896,0.022099447513812098,0.017977582723777585,0.0014738393515105752,0.016830245473226313,0.0041551246537396835,0.023622233600926412,0.0,0.022542789638214655,-0.00874125874125875,0.012162496546603174,-0.022193211488250708
2013-05-08,0.007376746739645279,0.004136029411764719,-0.007159845207598492,-0.00952380952380949,0.026315886058857485,0.018656716417910335,0.011168760107477915,0.0007369196757551766,0.0,0.0,0.007861481535307746,0.0036534446764091566,0.008762307787405277,0.0071077091306726015,0.024026532549981328,0.01980198019801982,0.02196733472856338,0.01807802093244537,0.0008290635189045492,-0.002479338842975354,0.013513212340330538,0.008064516129032251,0.010301573711253065,0.0014587892049600093,0.010344859652265948,0.0013670539986330166,0.005982915318169635,-0.0016963528413909135,0.01675502460424183,0.005231037489102031,-0.024032068185419586,-0.017473118279569877
2013-05-09,-0.005491930560810321,-0.01540552786588123,0.005608968761450228,-0.003968253968253954,-0.0054948141914672455,-0.005494505494505586,-0.013254566828394099,-0.008875739644970349,-0.019808276138764347,-0.01918158567774919,-0.011440400599514233,-0.01858544140423335,0.002171527264585249,-0.015991471215351827,-0.010113323621057546,-0.009311740890688314,-0.0140186452977753,-0.019516728624535462,0.0041424860196366264,0.0,-0.013333040137806118,-0.013333333333333308,-0.0152949402100937,-0.014577259475218707,-0.010238939262606106,-0.006849315068493178,-0.02124047474602553,-0.021240441801189558,-0.01040776833784085,-0.014680483592400706,-0.02872816560554592,-0.02203856749311295
2013-05-10,0.019788335794296286,-0.0018018018018017834,0.015936265511760972,0.007905138339920903,0.009822258176879872,-0.00423728813559332,0.014925296253742726,-0.013062409288824406,-0.016949029175680086,-0.016949152542372947,0.044187274524067455,-0.007499999999999951,0.026002213062171542,0.01229289150187074,0.02574569659640269,-0.028637770897832815,0.026540223978164912,-0.03043867502238129,0.014026608438318489,-0.023828435266084247,0.010810473322882874,0.0,0.010355006004442169,-0.010144927536231751,0.0,-0.0027510316368637433,0.026041635903024885,0.005102040816326481,0.04031551122115529,0.010212765957446912,0.02957788395403904,0.00966850828729271
2013-05-13,-0.0027076084931548783,-0.0027075812274367506,-0.02588231834294874,-0.025882352941176467,0.013373935205866161,0.004216867469879482,0.016176361299771402,0.0043604651162791885,-0.0006631485155638162,-0.001986754966887383,0.028715547064864344,0.005911330049261032,0.003167904115012332,-0.0021008403361344463,0.03784875640297347,0.017578125,0.032317772812367807,0.008115419296663706,0.012204896589092407,-0.0032051282051281937,0.00133715559726455,-0.0026631158455392434,-0.001463937714465291,0.0007336757153337814,0.0027586402130610477,-0.004109589041095929,0.04906952337780446,0.04553119730185484,0.05728743177281137,0.038907284768211925,-0.0013681548068610327,-0.001367989056087593
2013-05-14,0.0013574223982957268,-0.0013537906137183198,0.014492445728570225,0.003984063745019917,0.004798806156527613,0.007821901323706415,0.0014473224312054889,0.0014471780028944004,0.009953479939367904,0.0006574621959236637,-0.009304801760469772,-0.01557177615571781,0.013684262465463615,0.012086179716237488,0.0007675850017085928,-0.00305927342256207,0.00983901832921874,0.003555555555555534,0.010450158814323984,0.007211538461538325,0.050734044121025335,0.04933333333333345,-0.008064590460522325,-0.0022123893805309214,0.0006876396627011339,0.0,-0.017742028524244224,-0.024038461538461564,-0.01354603660853182,-0.025196850393700676,-0.04246588524259365,-0.042465753424657526
2013-05-15,0.028467915842058877,0.021543985637342944,-0.003967997378303889,-0.01258851298190411,-0.005373069110806927,-0.020000000000000018,0.02384390225830213,0.01869158878504673,0.01708283344097139,0.0117647058823529,0.03657943886350146,0.011577424023154759,0.005192088769109704,-0.0020618556701029744,0.012274994069717993,-0.003022289384208454,0.023914926623703536,-0.0017271157167529916,0.010342082410661702,0.007137192704202988,-0.00762376619633276,-0.006361323155216314,0.00369548274050735,0.002954209748892156,0.013745721094940544,0.006825938566553003,0.01970419185868466,0.003231017770597644,-0.000807692784383307,-0.020585906571654933,-0.007152869160351072,-0.005730659025787843
2013-05-16,-0.010984129467128345,-0.02002612102742707,-0.002390602737177727,-0.007923930269413626,-0.009603837426772954,-0.02135231316725983,-0.004939897665284909,-0.00704225352112664,-0.013565847071184578,-0.014838709677419293,0.002384380763058136,0.002384358607534498,-0.0005165853657317365,0.011500261369576492,0.00719937290133843,-0.006726457399103158,0.010380919187517712,-0.006802721088435493,-0.007874080353152069,-0.0055248618784530246,0.03457100085481257,-0.0036991368680640013,-0.006627566508763949,-0.008088235294117507,-0.016949071643744484,-0.022911051212938016,-0.0273747829854587,-0.016286644951140072,-0.004850305926322629,-0.011244979919678655,0.0057635752040334776,0.01013024602026058
2013-05-17,0.0013328110687644834,-0.003977021652673551,0.008786076074017046,0.005573248407643172,0.028484947118162296,0.029108550636749664,-0.0007092030569947338,0.0007102272727272929,0.0,0.001311475409836227,0.0019030769152710292,0.009103977000479047,-0.0046510875456008405,0.007322175732217717,0.007148395512023065,0.01439939370973864,0.0,0.006029285099052428,0.0047621557000470105,0.011182108626198062,-0.0037129221746812213,-0.007398273736128336,0.008895553773209386,0.00665680473372765,0.0020689390130830265,0.0,-0.004967100319091311,0.013490725126475533,0.024370545709552882,0.030228758169934755,0.04011456785256695,0.03566333808844502
2013-05-20,0.009760300827198254,-0.00480979449059904,0.03404592463180278,0.02431372549019617,0.015321158244572919,0.005837711617046049,0.024130454408034963,0.009797060881735487,-0.011132993586257411,-0.007232084155160967,0.026590416270717343,0.008866075594960332,0.04569051521592926,0.027551020408163263,0.0194248579700802,0.005526897568164824,0.021403805245366447,0.007601351351351315,0.003949239486193079,-0.006254886630179923,0.05714297759403175,0.03780487804878052,0.0036737609763919377,0.0022010271460015662,0.004129252561021923,-0.005453306066803054,-0.0074875326874960235,-0.014049586776859635,0.015067161706995291,-0.008520526723470256,-0.020661400395598162,-0.024691358024691357
2013-05-21,-0.024604267282934855,-0.013771657041315,0.030627774382279593,0.01969696969696977,-0.0029019193141893718,0.0005824111822945177,0.0006929843555343318,0.001386962552011095,-0.0033113510312207106,-0.0033112582781457123,0.011563609417755139,0.012499999999999956,0.05759662691901424,0.04514229636898914,0.010626422526208934,0.012481644640234935,0.0033529245909083016,0.007575757575757569,-0.006294270141693037,-0.00785545954438338,0.0047003466893105195,-0.0295119182746878,-0.013909098746674675,-0.009558823529411842,-0.006853813847824908,-0.002752924982794336,-0.01592626185762913,-0.014273719563391962,-0.009375067918632518,-0.01705426356589168,-0.029535691537963094,-0.022662889518413554
2013-05-22,0.008558359021127782,0.0008940545373268272,0.0014860629580322193,-0.003695491500369519,0.006984929736166823,0.010514018691588856,0.009695318523030405,-0.004098360655737765,0.0,0.0,-0.002286191926642589,-0.013116236996834063,0.007981412536613774,-0.00877192982456132,0.006163831369418116,-0.0035906642728904536,0.01503759894309975,0.010815307820299491,-0.0063340429891809436,-0.0023847376788553865,-0.016374283584617233,-0.01866977829638261,0.0185595277664814,0.01179941002949847,0.011732105853955677,0.011034482758620623,0.01362885430444516,0.007620660457239525,0.003154898778493065,-0.0015698587127158659,0.011594317578383029,0.02496328928046987
2013-05-23,-0.03617672581824871,-0.03401969561324969,-0.0534125296531186,-0.05551443375277576,-0.04913301364600997,-0.05187319884726216,-0.053497948648887905,-0.052197802197802345,-0.027906975526311162,-0.031125827814569518,-0.04216326053160102,-0.04826958105646628,-0.053097285273957295,-0.049555867227676575,-0.056576505741497085,-0.058273381294963955,-0.048559702023764806,-0.052459016393442526,-0.04382462426650735,-0.046862589356632345,-0.0820452433986445,-0.0698795180722892,-0.04081623875162077,-0.04081632653061229,-0.055934590754717406,-0.049450549450549386,-0.07815164842367894,-0.07426160337552734,-0.0880504977489015,-0.08733280881195904,-0.09312320251452577,-0.08127721335268512
2013-05-24,-0.015291856497548162,-0.013463324048282321,-0.00783708659860971,-0.013250194855806585,-0.009726719823558772,-0.009726443768997006,-0.04565225856906496,-0.04565217391304355,-0.02392330922201069,-0.015172413793103412,-0.014353923790162981,-0.018580276322058054,-0.037875308810318864,-0.04585365853658552,-0.006875334629112717,-0.006875477463712643,-0.004325179774429255,-0.029510961214165188,-0.013333360258807714,-0.0373983739837398,0.02461150545713231,0.006361323155216203,-0.05395124681682817,-0.04961832061068705,-0.002890194341902741,0.01024890190336758,-0.02734720920840461,-0.030000000000000027,0.03534490660716738,0.0,-0.0015796736434782188,-0.0062893081761006275
2013-05-27,-0.005176820811962912,0.007146260123868542,-0.03317520439622135,0.01073492981007429,-0.02885178333724936,0.012804097311139406,0.006074549614639935,-0.015601783060921193,-0.023109154029137935,-0.016220028208744686,-0.05242739544010078,-0.017614494212380483,-0.02198340681016875,-0.03188259109311731,-0.02500011359108434,-0.024624855713736182,-0.04430945551777521,-0.019607843137254943,-0.011824092687673149,0.039076376554174175,-0.048040432186929216,-0.029639175257731964,0.032128540954690754,0.0134069400630914,-0.013767913306746205,0.0022091310751104487,-0.014995261850332064,-0.0037914691943128354,-0.07410509152363154,-0.011555555555555652,0.011075805496737035,0.08305084745762725
2013-05-28,-0.002838010921285994,0.019835510401548184,0.0016339942407108676,0.017427385892116343,-0.0063211213851744885,0.03217334208798417,-0.0022642834930188815,0.010703363914372988,0.007168281929697873,0.009339080459769944,0.04815586154215201,0.07684210526315782,0.02561389548241788,0.032631578947368345,-0.004733696878876259,0.015291750503017898,0.022727265737835012,0.048462255358806994,-0.0017097672655684848,0.024561403508772006,-0.023904549428111266,-0.020000000000000018,-0.02801549707640283,0.00970088924818091,-0.003673926728378074,0.022624434389140413,0.003805826499852394,0.039408866995073843,0.04046788937823487,0.05662100456620989,-0.0062598055335122416,0.007936507936507908
2013-05-29,0.02182155295556676,0.011742602160638604,0.004893923047452509,-0.012028869286287214,0.017811573090207977,-0.00435594275046669,0.012859468126744433,-0.009615384615384581,0.014234807238056701,-0.0007012622720896644,0.000488650343805741,-0.03397829164700328,-0.0035675208715350015,-0.01610468042274782,0.012286896264186664,-0.007384376214535471,0.001777845402124223,0.000888099467140302,0.012842415927757589,0.005097706032285432,0.08299320609580163,0.04052287581699332,0.02001586075730022,0.004731861198738141,0.026548864137553085,0.005054151624548808,0.012322453513639475,-0.011111111111111183,0.02074301417918023,0.018981880931837836,0.0062992375354937735,-0.015408320493066174
2013-05-30,-0.03806874610617206,-0.017077798861480198,-0.025973955217823863,-0.0008326394671107629,-0.03124985548442394,-0.015247776365946542,-0.0470501209363704,-0.025210084033613467,-0.02526313072559372,-0.010683760683760646,-0.02882269620990563,-0.0010050251256281673,-0.06291570834233673,-0.03578947368421059,-0.048942901975532194,-0.012200081333875623,-0.04081637553754991,0.0,-0.046491791478386,-0.030927835051546393,-0.057788917285341634,-0.0013315579227696217,-0.05102049139182707,-0.02263540824575594,-0.040229910675634084,-0.0022404779686332477,-0.04868929193451543,-0.0078125,-0.03471612118957357,0.02517985611510798,-0.06447562933362672,-0.03580645161290319
2013-05-31,0.0,-0.0081378650071805,-0.006666824828075013,-0.010788381742738551,-0.0006451422982819421,-0.007051282051282026,0.013322859787922248,-0.007674597083653145,-0.010079003911421802,-0.025513819985825803,-0.006036114175287932,-0.030897498773908683,0.007641964667440604,-0.01388888888888895,0.0,-0.018189167340339707,0.01202599409752314,-0.022341376228775633,0.02304953130875953,-0.0017301038062282892,-0.002666703289645911,-0.019659239842726106,0.017369900562128615,-0.0024330900243310083,-0.008233546371563594,-0.008975317875841382,0.013779632867097158,0.0,-0.01491258585012245,0.008078994614003632,0.030444805830241117,0.013157894736842035
2013-06-03,-0.023648646994779532,0.0004945598417407382,-0.02684563150237118,-0.008547008547008517,-0.02324081253030874,-0.002636783124587816,-0.017014770518750777,-0.007031250000000155,-0.02545458679429624,-0.008142116950407119,-0.038461558098301984,-0.01041666666666674,-0.039003319593257424,-0.031130529765155512,-0.021819626647066048,-0.010412328196584886,-0.04844630944185346,-0.009514747859181827,-0.02686306399572458,0.015370705244122984,-0.014705766468588677,0.0,-0.03983740710791639,-0.015833333333333477,-0.03471695639190053,-0.016910069177555664,-0.054368858514514784,-0.02208835341365456,-0.09171838663328935,-0.033175355450236976,-0.07305197083623693,-0.04833333333333334
2013-06-04,0.019278121659991543,0.01978239366963397,0.021551922808707547,0.02864583333333326,0.017184303401282852,0.03150134048257369,-0.00393381798539838,0.016867469879517927,0.010447758999366341,0.016516516516516422,0.014210490943865173,0.03602150537634419,0.002818342905329896,0.002818489289740711,0.010100944593748551,0.023017902813299296,0.022094496431664723,0.035019455252918164,-0.016028475310679968,-0.0018066847335139746,0.01899594643382385,0.037292817679557944,0.010160856327511958,0.01965811965811981,0.015637233425609187,0.0204241948153967,0.0636548728298052,0.06914344685242524,0.052941274881892486,0.0686567164179106,0.06129601088982706,0.06315789473684208
2013-06-05,-0.01939841444511725,-0.012212994626282447,-0.02362899114608663,-0.010265183917878562,-0.027290348571173295,-0.02539062499999989,0.0015798389687771142,0.0031645569620253333,-0.030280622842271288,-0.015003750937734428,-0.02283345242584489,-0.024857586742620397,0.012928758314940447,-0.010433827567270626,-0.012500026751529614,-0.023887973640856486,-0.02255650253552266,-0.021636876763875712,0.0208145509857538,0.0,-0.07723046128535305,-0.07600000000000007,0.001676334435440685,-0.012396694214876103,-0.006928592943373335,0.0,-0.03667951827880511,-0.03200775945683798,-0.054003661489225974,-0.048689138576779145,-0.030033005756933462,-0.048867313915857524
2013-06-06,-0.01483657066305244,0.0025163563160544022,-0.022471749024848275,-0.0035242290748899174,-0.02404800580765243,0.00689179875947632,-0.038643689586428276,0.002467105263157965,0.0007615358373043168,0.010769230769230642,-0.025491260718690567,-0.0043407487791643495,-0.024417210040425963,0.015597920277296451,-0.0417721557393641,-0.002196836555360182,-0.0201923692031456,0.008910891089108919,-0.02304985355513478,-0.0009066183136899886,-0.036074930572428276,-0.01183431952662728,-0.0267782896616936,-0.005982905982905962,-0.041085243997951326,-0.005627009646302361,-0.007014122867131434,0.013292433537832382,-0.022637895157888166,0.005060728744939125,-0.037087391617006915,-0.0031701303275800674
2013-06-07,-0.0010043443510355798,0.019467213114753967,-0.04067208799274735,-0.02777777777777779,-0.008213837259689383,0.013286713286713159,-0.009844105836827377,0.010887772194304812,-0.00837151943947545,0.014797507788161912,-0.02670282273025304,0.006197183098591408,-0.03640503858092048,-0.01740139211136893,-0.009687375889861238,0.012606933813597454,-0.02845919365322891,0.016427104722792407,-0.030852789222634125,0.014245014245014342,0.011975943830314417,0.043209876543209846,-0.018916442973193726,-0.005231037489102142,-0.017784898506782,0.003303055326176585,-0.0030270830611964783,0.014373716632443578,0.0030212056258167586,0.03426791277258556,0.039929276876148556,0.0647612156295223
2013-06-10,0.023115497909903304,0.002955665024630516,0.0534561857425806,0.015999999999999792,0.042098150009074464,0.02096010818120342,0.03479691494238368,0.007258064516129092,0.02916348268958191,0.013605442176870763,0.0722284277255758,0.040760869565217295,0.061983486031595314,0.0,0.028901987567610865,-0.03139388865634152,0.066666689447054,-0.012160898035547207,0.07396998996988247,-0.008643042350907515,0.03994084872740222,0.02478134110787167,0.021910552999308663,-0.006814310051107442,0.045267566501853373,-0.026819923371647514,0.03238871565294166,-0.015444015444015524,0.04819267914835779,-0.017873941674506066,0.027862835210504144,-0.03044871794871795
2013-06-11,-0.00015201368309969432,2.220446049250313e-16,-0.011373665408363487,-0.011373578302712128,0.011920383500526377,-0.0006540222367559245,0.010408379282162095,0.0,0.0014916621492981896,-0.009587020648967548,0.0005221528501997419,-0.003640145605824263,-0.020566988038281164,-0.020566981656475858,0.0,-0.01865988125530127,-0.010416581017751558,-0.014150943396226467,-0.006103021848298473,-0.004366812227074135,-0.02702697438036028,-0.024251069900142697,0.004236773916928671,0.0,0.0,-0.0078125,0.009803855369032277,-0.0019379844961240345,0.002873618081720819,-0.0028571428571428914,-0.0353719979779219,-0.026359693026359654
2013-06-12,-0.017532128283427983,0.006542526421741357,-0.006194480905750033,0.03406998158379371,-0.009816567609180593,0.03914835164835173,-0.020602126450578462,-0.003225806451612967,-0.014147629874645573,-0.0022607385079125297,-0.015135808867527967,0.031147540983606614,0.00397273473714721,0.027293844367014986,0.00518568008709952,0.02920353982300883,0.004784600191297672,0.04895104895104874,0.0017545493078521268,0.016014234875444844,0.02485387968827779,0.03545051698670587,-0.02556921671533463,0.009734513274336276,-0.014960594409930916,0.008870967741935631,-0.009708672943667285,0.007905138339920903,-0.010506431055334109,0.03393213572854292,-0.015078880598060396,0.0020920502092049986
2013-06-13,-0.03150019272415594,-0.014750762970498377,-0.02404281814585596,-0.011722272317403082,-0.032386053354416466,0.00687757909215958,-0.01294497833246111,0.0,-0.045317203159059516,-0.027692307692307683,-0.05564378749709009,-0.03519220357336228,-0.03900515759145051,0.0,-0.033104139673615696,-0.019616390584132448,-0.049523861277129155,-0.021568627450980427,-0.04203171670136796,-0.02146690518783545,-0.02282476161550062,-0.024216524216524205,-0.015775485725619043,-0.01835664335664322,-0.02478030189436564,-0.025559105431309903,-0.03921566553728717,-0.010101010101010055,-0.0463319699091137,0.01333333333333342,-0.04940827908993384,-0.015140591204037546
2013-06-14,0.01393922521632418,0.013939081053174984,0.0036497223868270368,-0.04013961605584637,0.006830611018119326,-0.004054054054054013,-0.009016585315979597,-0.00738916256157629,0.02531654251747084,-0.018925056775170424,0.010100876940064785,-0.03329752953813114,0.008823640800432964,-0.010957324106113053,0.011561000570153857,-0.027362120564343728,0.008015997420237397,-0.008866995073891548,-0.0009139404155593667,0.0,0.02627747466102215,0.0262773722627736,0.022261400097123518,0.0,0.017213188751285413,-0.05267175572519078,-0.009183856815119351,-0.019191919191919093,-0.0010120684040967332,-0.05730659025787954,0.043191620328782765,0.009206798866855603
2013-06-17,0.023421569266703246,-0.0019860973187685316,0.030000031562147367,0.033759124087591186,0.027137081226451976,0.029931972789115635,0.009098623834037145,0.0,0.013888871996150076,-0.009049773755656076,0.020555812173927546,0.030864197530864335,0.008746559221286976,0.023668639053254337,-0.002198107360927848,0.015205724508050134,0.009940399301811453,0.00994035785288272,0.027447395641819528,0.0035746201966042612,0.03129445825025701,0.021126760563380254,0.026132460444720396,0.03514938488576447,-0.024174127873630824,0.0,0.02162722543031026,0.03333333333333344,0.01519749552421934,0.022448979591836782,-0.010526275006539021,0.002844950213371389
2013-06-18,0.009950224277139208,-0.0034364261168384758,0.02471326283614106,0.0078125,-0.005944546549256136,-0.011818778726198298,0.028688556472443727,-0.0023847376788553865,-0.0030443252070686544,-0.015037593984962405,0.008709728440686071,0.0043360433604335835,0.01387248084899606,0.0,0.0030838127773344937,-0.013431542461005197,0.007873981665370788,-0.0009756097560975618,0.010685578277973118,0.005314437555358875,0.015172375507034541,0.005464480874316724,-0.007003298655163692,0.0,0.04624261224058657,-0.00471327572662994,-0.0110886445788273,-0.0050709939148071426,0.01996012868730923,0.003929273084479323,0.01170196520401956,0.0077711056163900505
2013-06-19,-0.0054189620951221595,0.0,-0.004306883830562214,-0.024472573839662504,0.015946682355476582,-0.001958224543080811,0.002390381902278138,0.0,0.019847386111893517,0.0014992503748125774,0.009714004869058046,-0.003196590303675917,0.034464258017082194,-1.1102230246251565e-16,0.018006351228627482,-0.0021523891519587,0.013671953933702685,-0.02259887005649719,0.01585911934323847,0.00610820244328103,0.005435100034089091,-0.013333333333333308,0.009617554825929853,0.0,0.0157855290479878,-0.0030983733539891034,0.03160020477055858,0.016064257028112428,0.01761251059534441,-0.009523809523809601,0.005608236997730165,-0.024149659863945572
2013-06-20,0.0004956138924114839,0.0,-0.019896053131780778,-0.018197573656845822,-0.012426260821120194,-0.012426422498365008,-0.011351217677859626,0.0,-0.020957984921758488,-0.020224719101123667,-0.012292943129491363,-0.015974440894568676,-0.002408505600667077,0.0,-0.01855047980459934,-0.01387082791504124,-0.01348755273404445,-0.00871248789932233,-0.0017346616117294156,0.0008695652173911217,0.002702497643993995,0.002702702702702675,0.007612169434071614,0.0,-0.006993102950806684,0.0,0.003952658296974665,0.010945273631840724,-0.010576734878557703,-0.005797101449275477,-0.029278528642261437,-0.01659604519774016
2013-06-21,-0.03267328572223038,0.002051282051282133,-0.011473980840585374,0.007194244604316502,-0.005297959565350285,0.010767160161507361,-0.015051822306023532,-0.0024429967426709,0.02370026688358795,0.03557617942768743,0.011904622639699491,0.05056179775280878,-0.033191892525786804,0.009227220299884653,-0.006153842680444721,0.0267938237965486,0.000976544540969515,0.025000000000000133,0.013058307463468921,0.0,0.001347727278927735,0.022008253094910613,-0.022681019414199755,0.000860585197934638,0.0,0.000783085356303781,-0.00885811956178617,0.01717171717171717,0.0,0.0619195046439629,-0.0007182200896636015,0.058174904942965844
2013-06-24,0.03889451724902937,0.0,0.008928336479340437,-0.013961605584642212,0.015978634943939918,-0.012297734627831791,0.024489926104711568,0.0,-0.014189797617525923,-0.009009009009009028,-0.013368955519280856,-0.026898734177215222,0.026285545997100757,-0.005537098560354448,-0.015037796387466829,-0.010661928031985624,0.0048780691730692105,-0.018112488083889322,-0.002598634158385127,-0.017736486486486513,0.006729326375013667,-0.006640106241699861,0.029234893865329514,-0.0008347245409013881,0.013302176746993188,-0.021903323262839836,0.012909652784290016,-0.008746355685131268,-0.013605653583791066,-0.031488549618320705,-0.010779609398815171,-0.013615191687567196
